date,category_code,total_views,total_carts,total_purchases,revenue,conversion_rate
2019-10-09,construction.tools.generator,3018,10,33,11625.099999999999,0.010934393638170975
2019-10-09,construction.tools.light,672,0,1,5.64,0.001488095238095238
2019-10-09,construction.tools.painting,442,0,4,245.76999999999998,0.00904977375565611
2019-10-09,construction.tools.pump,965,8,8,335.35999999999996,0.008290155440414507
2019-10-09,construction.tools.saw,4234,39,57,8388.710000000001,0.0134624468587624
2019-10-09,construction.tools.soldering,11,0,0,0.0,0.0
2019-10-09,construction.tools.welding,2447,32,33,6884.86,0.013485901103391908
2019-10-09,country_yard.cultivator,224,0,0,0.0,0.0
2019-10-09,country_yard.furniture.bench,17,0,0,0.0,0.0
2019-10-09,country_yard.furniture.hammok,49,0,0,0.0,0.0
2019-10-09,country_yard.lawn_mower,269,0,1,242.48,0.0037174721189591076
2019-10-09,electronics.audio.acoustic,2483,5,20,4473.53,0.008054772452678213
2019-10-09,electronics.audio.headphone,29421,1153,837,97581.64,0.02844906699296421
2019-10-09,electronics.audio.microphone,1000,7,6,737.0999999999999,0.006
2019-10-09,electronics.audio.music_tools.piano,1107,1,10,1574.7400000000002,0.009033423667570008
2019-10-09,electronics.audio.subwoofer,15427,13,146,13962.699999999999,0.009463926881441629
2019-10-09,electronics.camera.photo,347,0,6,3409.6800000000003,0.01729106628242075
2019-10-09,electronics.camera.video,1151,7,8,3354.99,0.0069504778453518675
2019-10-09,electronics.clocks,40469,385,525,140786.33000000002,0.012972892831550075
2019-10-09,electronics.smartphone,314701,12373,9989,4689194.55,0.031741240097743574
2019-10-09,electronics.tablet,9567,195,187,78951.93000000001,0.01954635726978154
2019-10-09,electronics.telephone,7492,106,117,3462.1399999999994,0.015616657768286172
2019-10-09,electronics.video.projector,307,1,3,784.9,0.009771986970684038
2019-10-09,electronics.video.tv,26738,585,548,208885.99,0.020495175405789514
2019-10-09,furniture.bathroom.bath,420,0,3,266.01,0.007142857142857143
2019-10-09,furniture.bathroom.toilet,567,0,9,478.98,0.015873015873015872
2019-10-09,furniture.bedroom.bed,8089,9,56,9680.66,0.0069229818271727035
2019-10-09,furniture.bedroom.blanket,713,0,4,202.59,0.005610098176718092
2019-10-09,furniture.bedroom.pillow,555,0,1,19.31,0.0018018018018018018
2019-10-09,furniture.kitchen.chair,2525,16,33,3255.01,0.013069306930693069
2019-10-09,furniture.kitchen.table,2373,0,17,2311.2499999999995,0.007163927517909819
2019-10-09,furniture.living_room.cabinet,6670,0,30,9465.62,0.004497751124437781
2019-10-09,furniture.living_room.chair,3792,20,44,3932.07,0.011603375527426161
2019-10-09,furniture.living_room.sofa,4403,0,20,9006.68,0.0045423574835339545
2019-10-09,furniture.universal.light,340,0,1,88.03,0.0029411764705882353
2019-10-09,kids.carriage,6458,21,62,10034.140000000001,0.00960049550944565
2019-10-09,kids.dolls,1175,0,12,453.91,0.010212765957446808
2019-10-09,kids.fmcg.diapers,782,0,18,244.64999999999998,0.023017902813299233
2019-10-09,kids.skates,2913,11,20,5356.84,0.006865774116031583
2019-10-09,kids.swing,819,3,11,1982.5200000000002,0.013431013431013432
2019-10-09,kids.toys,3168,1,26,963.04,0.008207070707070708
2019-10-09,medicine.tools.tonometer,277,3,2,80.74,0.007220216606498195
2019-10-09,sport.bicycle,4564,0,38,12788.93,0.008326029798422436
2019-10-09,sport.ski,115,0,0,0.0,0.0
2019-10-09,sport.snowboard,102,0,0,0.0,0.0
2019-10-09,sport.tennis,84,0,0,0.0,0.0
2019-10-09,sport.trainer,734,0,6,1811.48,0.008174386920980926
2019-10-09,stationery.cartrige,305,2,7,37.53,0.022950819672131147
2019-10-10,accessories.bag,6476,2,26,772.3800000000001,0.004014823965410748
2019-10-10,accessories.umbrella,128,0,1,25.48,0.0078125
2019-10-10,accessories.wallet,1736,0,30,1171.17,0.01728110599078341
2019-10-10,apparel.belt,130,0,2,56.599999999999994,0.015384615384615385
2019-10-10,apparel.costume,1359,0,4,316.61,0.0029433406916850625
2019-10-10,apparel.dress,504,0,0,0.0,0.0
2019-10-10,apparel.jeans,1821,0,10,406.97,0.0054914881933003845
2019-10-10,apparel.scarf,70,0,1,25.48,0.014285714285714285
2019-10-10,apparel.shirt,411,0,5,150.57999999999998,0.012165450121654502
2019-10-10,apparel.shoes,16464,0,81,6851.920000000001,0.004919825072886298
2019-10-10,apparel.shoes.ballet_shoes,87,0,1,44.79,0.011494252873563218
2019-10-10,apparel.shoes.espadrilles,37,0,0,0.0,0.0
2019-10-10,apparel.shoes.keds,11177,0,94,7078.01,0.008410127941308044
2019-10-10,apparel.shoes.moccasins,481,0,4,248.67000000000002,0.008316008316008316
2019-10-10,apparel.shoes.sandals,265,0,1,43.22,0.0037735849056603774
2019-10-10,apparel.shoes.slipons,218,0,0,0.0,0.0
2019-10-10,apparel.shoes.step_ins,39,0,0,0.0,0.0
2019-10-10,apparel.shorts,25,0,0,0.0,0.0
2019-10-10,apparel.skirt,16,0,0,0.0,0.0
2019-10-10,apparel.sock,46,0,1,21.85,0.021739130434782608
2019-10-10,apparel.trousers,738,0,3,96.53,0.0040650406504065045
2019-10-10,apparel.tshirt,937,0,3,115.53,0.0032017075773745998
2019-10-10,apparel.underwear,1134,0,2,46.17,0.001763668430335097
2019-10-10,appliances.environment.air_conditioner,859,1,5,1836.71,0.005820721769499418
2019-10-10,appliances.environment.air_heater,3373,25,43,1795.3400000000001,0.012748295286095465
2019-10-10,appliances.environment.fan,73,0,0,0.0,0.0
2019-10-10,appliances.environment.vacuum,21766,214,266,33833.25,0.012220894973812367
2019-10-10,appliances.environment.water_heater,4338,25,74,7302.09,0.01705855232826187
2019-10-10,appliances.iron,5248,22,82,4207.34,0.015625
2019-10-10,appliances.ironing_board,1051,0,6,200.51,0.005708848715509039
2019-10-10,appliances.kitchen.blender,6661,35,68,3895.2,0.010208677375769405
2019-10-10,appliances.kitchen.coffee_grinder,334,2,3,79.75,0.008982035928143712
2019-10-10,appliances.kitchen.coffee_machine,2370,2,13,3791.0600000000004,0.005485232067510549
2019-10-10,appliances.kitchen.dishwasher,2342,3,22,9746.89,0.009393680614859094
2019-10-10,appliances.kitchen.grill,2099,14,13,1968.56,0.006193425440686041
2019-10-10,appliances.kitchen.hob,3001,7,30,6598.1900000000005,0.009996667777407531
2019-10-10,appliances.kitchen.hood,2819,1,22,2166.37,0.007804185881518269
2019-10-10,appliances.kitchen.juicer,1322,9,15,1402.15,0.0113464447806354
2019-10-10,appliances.kitchen.kettle,5764,25,75,2830.31,0.0130117973629424
2019-10-10,appliances.kitchen.meat_grinder,4330,24,61,4986.360000000001,0.014087759815242495
2019-10-10,appliances.kitchen.microwave,4542,52,86,6767.46,0.01893439013650374
2019-10-10,appliances.kitchen.mixer,2830,21,36,1970.1900000000003,0.012720848056537103
2019-10-10,appliances.kitchen.oven,5621,5,68,5940.76,0.012097491549546344
2019-10-10,appliances.kitchen.refrigerators,26784,81,358,122504.27999999998,0.013366188769414577
2019-10-10,appliances.kitchen.steam_cooker,362,0,0,0.0,0.0
2019-10-10,appliances.kitchen.toster,894,1,14,536.8599999999999,0.015659955257270694
2019-10-10,appliances.kitchen.washer,21218,117,407,111874.2,0.019181826750871902
2019-10-10,appliances.personal.hair_cutter,2191,4,33,1042.25,0.015061615700593337
2019-10-10,appliances.personal.massager,613,0,7,304.91,0.011419249592169658
2019-10-10,appliances.personal.scales,1583,15,32,728.98,0.02021478205938092
2019-10-10,appliances.sewing_machine,4528,40,63,13460.859999999999,0.013913427561837456
2019-10-10,auto.accessories.alarm,7222,113,92,12834.529999999999,0.012738853503184714
2019-10-10,auto.accessories.compressor,1773,0,14,2216.4700000000003,0.007896221094190638
2019-10-10,auto.accessories.parktronic,445,0,2,64.36,0.0044943820224719105
2019-10-10,auto.accessories.player,17906,37,179,17965.239999999998,0.00999664916787669
2019-10-10,auto.accessories.radar,1736,21,20,1487.7399999999998,0.01152073732718894
2019-10-10,auto.accessories.videoregister,8665,96,106,11981.509999999998,0.012233121754183496
2019-10-10,auto.accessories.winch,313,0,0,0.0,0.0
2019-10-10,computers.components.cooler,1434,0,15,893.3,0.010460251046025104
2019-10-10,computers.components.cpu,1396,1,8,1925.4099999999999,0.0057306590257879654
2019-10-10,computers.components.hdd,2111,27,25,2155.15,0.011842728564661297
2019-10-10,computers.components.memory,1399,3,21,894.03,0.01501072194424589
2019-10-10,computers.components.motherboard,1271,0,8,1017.52,0.006294256490952006
2019-10-10,computers.components.power_supply,511,1,7,425.09000000000003,0.0136986301369863
2019-10-10,computers.components.videocards,2280,9,25,7563.200000000001,0.010964912280701754
2019-10-10,computers.desktop,11603,35,93,34803.520000000004,0.008015168490907524
2019-10-10,computers.ebooks,1077,4,5,821.05,0.004642525533890436
2019-10-10,computers.notebook,32325,77,398,232312.56,0.01231245166279969
2019-10-10,computers.peripherals.camera,158,3,2,203.76,0.012658227848101266
2019-10-10,computers.peripherals.keyboard,1582,5,13,303.15,0.008217446270543615
2019-10-10,computers.peripherals.monitor,2843,11,30,7229.5,0.010552233556102708
2019-10-10,computers.peripherals.mouse,2248,11,30,740.49,0.013345195729537367
2019-10-10,computers.peripherals.printer,4626,39,63,10803.259999999998,0.013618677042801557
2019-10-10,construction.components.faucet,725,0,4,336.79999999999995,0.005517241379310344
2019-10-10,construction.tools.drill,7683,58,79,6881.56,0.010282441754522973
2019-10-10,construction.tools.generator,3014,6,39,6032.290000000001,0.012939615129396152
2019-10-10,construction.tools.light,725,0,4,38.97,0.005517241379310344
2019-10-10,construction.tools.painting,516,0,8,951.48,0.015503875968992248
2019-10-10,construction.tools.pump,828,8,2,220.31,0.0024154589371980675
2019-10-10,construction.tools.saw,3960,42,47,8759.04,0.011868686868686869
2019-10-10,construction.tools.soldering,16,0,0,0.0,0.0
2019-10-10,construction.tools.welding,2586,25,23,4832.36,0.008894044856921888
2019-10-10,country_yard.cultivator,210,0,2,640.38,0.009523809523809525
2019-10-10,country_yard.furniture.bench,12,0,0,0.0,0.0
2019-10-10,country_yard.furniture.hammok,40,0,0,0.0,0.0
2019-10-10,country_yard.lawn_mower,175,0,3,443.66,0.017142857142857144
2019-10-10,electronics.audio.acoustic,2580,1,20,5250.370000000001,0.007751937984496124
2019-10-10,electronics.audio.headphone,31050,1277,874,100457.03,0.028148148148148148
2019-10-10,electronics.audio.microphone,850,1,34,3171.6999999999994,0.04
2019-10-10,electronics.audio.music_tools.piano,938,0,14,3466.01,0.014925373134328358
2019-10-10,electronics.audio.subwoofer,12165,12,166,14376.83,0.01364570489108097
2019-10-10,electronics.camera.photo,350,0,7,2999.4300000000003,0.02
2019-10-10,electronics.camera.video,1075,9,10,4166.15,0.009302325581395349
2019-10-10,electronics.clocks,39099,378,511,132082.16,0.013069387963886545
2019-10-10,electronics.smartphone,324252,13140,9795,4542038.07,0.030207986380962955
2019-10-10,electronics.tablet,9261,179,181,76398.19999999998,0.019544325666774647
2019-10-10,electronics.telephone,7293,132,138,4178.110000000001,0.018922254216371864
2019-10-10,electronics.video.projector,327,7,3,1368.07,0.009174311926605505
2019-10-10,electronics.video.tv,25746,530,525,207074.68,0.020391517128874388
2019-10-10,furniture.bathroom.bath,433,0,2,192.73000000000002,0.004618937644341801
2019-10-10,furniture.bathroom.toilet,583,0,2,135.63,0.003430531732418525
2019-10-10,furniture.bedroom.bed,8355,9,50,11298.029999999999,0.005984440454817474
2019-10-10,furniture.bedroom.blanket,762,0,4,185.93,0.005249343832020997
2019-10-10,furniture.bedroom.pillow,528,0,2,22.36,0.003787878787878788
2019-10-10,furniture.kitchen.chair,2964,17,19,1302.87,0.00641025641025641
2019-10-10,furniture.kitchen.table,2259,0,10,1582.78,0.004426737494466578
2019-10-10,furniture.living_room.cabinet,6474,0,38,8964.01,0.005869632375656472
2019-10-10,furniture.living_room.chair,2832,7,22,1524.6100000000001,0.007768361581920904
2019-10-10,furniture.living_room.sofa,4302,0,20,12026.36,0.004649000464900047
2019-10-10,furniture.universal.light,331,0,1,45.95,0.0030211480362537764
2019-10-10,kids.carriage,6980,29,73,10921.18,0.010458452722063038
2019-10-10,kids.dolls,1650,0,12,398.53,0.007272727272727273
2019-10-10,kids.fmcg.diapers,726,0,17,200.19,0.023415977961432508
2019-10-10,kids.skates,2707,17,26,6661.9400000000005,0.009604728481714075
2019-10-10,kids.swing,1053,3,15,1774.4100000000003,0.014245014245014245
2019-10-10,kids.toys,3148,1,33,1063.1100000000001,0.01048284625158831
2019-10-10,medicine.tools.tonometer,361,2,10,399.09000000000003,0.027700831024930747
2019-10-10,sport.bicycle,4199,3,31,6586.279999999999,0.007382710169087878
2019-10-10,sport.ski,49,0,1,411.59,0.02040816326530612
2019-10-10,sport.snowboard,100,0,0,0.0,0.0
2019-10-10,sport.tennis,88,0,0,0.0,0.0
2019-10-10,sport.trainer,870,0,12,3795.7099999999996,0.013793103448275862
2019-10-10,stationery.cartrige,243,1,5,83.43,0.0205761316872428
2019-10-11,accessories.bag,8102,5,53,2329.6699999999996,0.006541594667983214
2019-10-11,accessories.umbrella,178,0,0,0.0,0.0
2019-10-11,accessories.wallet,2033,0,16,795.3799999999999,0.007870142646335464
2019-10-11,apparel.belt,69,0,1,184.05,0.014492753623188406
2019-10-11,apparel.costume,2537,0,12,1643.3999999999999,0.004729996058336618
2019-10-11,apparel.dress,872,0,0,0.0,0.0
2019-10-11,apparel.jacket,20,0,0,0.0,0.0
2019-10-11,apparel.jeans,3024,0,12,533.88,0.003968253968253968
2019-10-11,apparel.scarf,108,0,0,0.0,0.0
2019-10-11,apparel.shirt,587,0,2,173.75,0.0034071550255536627
2019-10-11,apparel.shoes,26551,0,146,12698.929999999998,0.005498851267372227
2019-10-11,apparel.shoes.ballet_shoes,102,0,0,0.0,0.0
2019-10-11,apparel.shoes.espadrilles,57,0,0,0.0,0.0
2019-10-11,apparel.shoes.keds,16819,0,96,6916.289999999999,0.00570783042987098
2019-10-11,apparel.shoes.moccasins,458,0,0,0.0,0.0
2019-10-11,apparel.shoes.sandals,323,0,1,35.78,0.0030959752321981426
2019-10-11,apparel.shoes.slipons,213,0,1,35.78,0.004694835680751174
2019-10-11,apparel.shoes.step_ins,38,0,0,0.0,0.0
2019-10-11,apparel.shorts,22,0,0,0.0,0.0
2019-10-11,apparel.skirt,29,0,0,0.0,0.0
2019-10-11,apparel.sock,99,0,0,0.0,0.0
2019-10-11,apparel.trousers,778,0,1,73.34,0.0012853470437017994
2019-10-11,apparel.tshirt,1302,0,1,45.02,0.0007680491551459293
2019-10-11,apparel.underwear,2266,0,2,56.31,0.00088261253309797
2019-10-11,appliances.environment.air_conditioner,1194,1,17,7644.610000000001,0.01423785594639866
2019-10-11,appliances.environment.air_heater,3877,22,51,2198.4799999999996,0.013154500902759866
2019-10-11,appliances.environment.fan,64,0,5,74.65,0.078125
2019-10-11,appliances.environment.vacuum,26387,304,409,56577.47,0.015500056846174252
2019-10-11,appliances.environment.water_heater,4009,25,78,7713.099999999999,0.019456223497131456
2019-10-11,appliances.iron,5938,11,149,7702.749999999998,0.025092623779050187
2019-10-11,appliances.ironing_board,1455,2,28,1374.49,0.019243986254295534
2019-10-11,appliances.kitchen.blender,8252,50,129,7504.969999999998,0.015632573921473582
2019-10-11,appliances.kitchen.coffee_grinder,383,0,1,17.48,0.0026109660574412533
2019-10-11,appliances.kitchen.coffee_machine,2452,2,10,685.5,0.004078303425774877
2019-10-11,appliances.kitchen.dishwasher,3067,9,24,10518.769999999999,0.0078252363873492
2019-10-11,appliances.kitchen.grill,2635,20,27,4138.59,0.010246679316888045
2019-10-11,appliances.kitchen.hob,3190,1,21,3977.8599999999997,0.0065830721003134795
2019-10-11,appliances.kitchen.hood,3392,2,30,3321.1100000000006,0.00884433962264151
2019-10-11,appliances.kitchen.juicer,1610,3,14,1040.44,0.008695652173913044
2019-10-11,appliances.kitchen.kettle,7058,32,111,3775.73,0.01572683479739303
2019-10-11,appliances.kitchen.meat_grinder,5621,26,82,6965.459999999999,0.014588151574452944
2019-10-11,appliances.kitchen.microwave,5506,46,119,8671.080000000002,0.021612786051580093
2019-10-11,appliances.kitchen.mixer,3149,18,47,3242.8299999999995,0.014925373134328358
2019-10-11,appliances.kitchen.oven,6794,12,76,9250.67,0.011186340889019724
2019-10-11,appliances.kitchen.refrigerators,30592,134,444,142687.90999999997,0.014513598326359832
2019-10-11,appliances.kitchen.steam_cooker,484,0,4,355.12,0.008264462809917356
2019-10-11,appliances.kitchen.toster,1135,3,15,496.08,0.013215859030837005
2019-10-11,appliances.kitchen.washer,26671,149,425,121543.73000000001,0.015934910577031232
2019-10-11,appliances.personal.hair_cutter,2094,2,30,1318.1000000000001,0.014326647564469915
2019-10-11,appliances.personal.massager,589,0,6,207.16,0.010186757215619695
2019-10-11,appliances.personal.scales,2431,18,54,1133.36,0.02221308103661045
2019-10-11,appliances.sewing_machine,4676,56,63,9499.94,0.01347305389221557
2019-10-11,auto.accessories.alarm,7666,182,117,16056.33,0.015262196712757631
2019-10-11,auto.accessories.compressor,2244,13,25,2298.28,0.011140819964349376
2019-10-11,auto.accessories.parktronic,559,0,3,115.58000000000001,0.005366726296958855
2019-10-11,auto.accessories.player,19807,51,227,26902.489999999998,0.011460594739233604
2019-10-11,auto.accessories.radar,1618,21,21,1829.53,0.012978986402966625
2019-10-11,auto.accessories.videoregister,9188,109,113,11406.29,0.012298650413582935
2019-10-11,auto.accessories.winch,248,0,1,645.83,0.004032258064516129
2019-10-11,computers.components.cooler,1361,0,17,563.95,0.012490815576781777
2019-10-11,computers.components.cpu,1529,0,15,3472.6699999999996,0.009810333551340745
2019-10-11,computers.components.hdd,2303,25,51,3298.8200000000006,0.02214502822405558
2019-10-11,computers.components.memory,1554,0,32,1787.1599999999999,0.02059202059202059
2019-10-11,computers.components.motherboard,1356,1,15,2377.29,0.011061946902654867
2019-10-11,computers.components.power_supply,542,1,9,324.16,0.016605166051660517
2019-10-11,computers.components.videocards,2522,9,53,14062.080000000002,0.021015067406819986
2019-10-11,computers.desktop,13120,9,91,29059.510000000002,0.006935975609756098
2019-10-11,computers.ebooks,1068,4,14,2429.43,0.013108614232209739
2019-10-11,computers.notebook,35812,87,562,303988.38,0.015693063777504748
2019-10-11,computers.peripherals.camera,149,0,2,12.84,0.013422818791946308
2019-10-11,computers.peripherals.keyboard,1606,10,22,722.1399999999999,0.0136986301369863
2019-10-11,computers.peripherals.monitor,2704,4,28,5788.070000000001,0.010355029585798817
2019-10-11,computers.peripherals.mouse,2343,19,39,899.8499999999999,0.016645326504481434
2019-10-11,computers.peripherals.printer,4529,54,70,14109.100000000004,0.015455950540958269
